 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 99 397 11 1 ZTF_r 1037341784115 0 1.6815 165.638 9.75602 26.1811 2.91133e-05 0.0300124 0.118966 4.43983e-05 193 30. 0.068555 0.065297 20.0177 26.1811 1 2458791.8417824 397120241 572.205833023354 39.0401843560935 16.3040396158621 1.05187945107302 568.556554082029 74.8741432305268 7.64463926382872 1.03615828220881 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 100 397 11 1 ZTF_g 1040188934115 0 1.857 84.6398 15.0604 26.1884 5.22849e-05 0.0361413 -0.0487669 0.000108309 148 30. 0.065886 0.057156 19.4593 26.1884 1 2458794.6889352 397120141 454.074252638163 61.9039916048494 8.15949018642949 1.07815147888284 312.477341458301 114.999472356683 2.73550728437838 1.06004511844943 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 101 397 11 1 ZTF_r 1040301074115 0 1.6704 167.643 18.2847 26.2204 5.12076e-05 0.0394152 0.125315 7.78626e-05 194 30. 0.070025 0.065834 19.3696 26.2204 1 2458794.8010764 397120241 405.213113765282 69.3141042785216 6.50304377637911 1.12466243594886 185.270488227887 138.485460283513 1.34684388703171 1.03902200383859 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 102 397 11 1 ZTF_g 1044168574115 0 2.4571 85.7056 22.1348 26.1979 0.000124426 0.0437495 -0.0201303 0.000328535 92 30. 0.080243 0.064648 18.8428 26.1979 1 2458798.6685764 397120141 514.16057268782 113.323277588195 5.04701324926284 0.997211296223395 782.314432099886 184.385432908137 4.27139689067981 1.08760649407434 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 103 397 11 1 ZTF_r 1044210754115 0 2.4093 170.634 23.3259 26.2532 6.04082e-05 0.0428244 0.128209 9.23596e-05 188 30. 0.073898 0.067958 18.9254 26.2532 1 2458798.7107523 397120241 499.05365828955 99.7139095332332 5.56732148560499 1.06513839834779 383.992021487694 175.747592377746 2.19962176787298 1.05168936463221 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 104 397 11 1 ZTF_g 1047189764115 0 2.0541 83.8965 15.0663 26.1517 7.91172e-05 0.0436545 -0.0279137 0.000169172 143 30. 0.067893 0.064267 19.3496 26.1517 1 2458801.6897685 397120141 319.636474425819 71.2986658725423 4.98688931851507 0.999625938367835 285.433516051803 125.529368273514 2.28915297796041 1.06745620720756 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 105 397 11 1 ZTF_r 1051210974115 0 2.4787 173.323 8.04669 26.2414 2.04983e-05 0.0250106 0.131699 3.12249e-05 193 30. 0.075803 0.069574 20.0286 26.2414 1 2458805.7109722 397120241 370.052575393097 40.5198002547714 10.1589994386992 0.955119331367802 391.464862196877 67.9795488132231 5.79735240152122 1.06164243496244 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 106 397 11 1 ZTF_r 1057146674115 0 2.4763 169.622 8.1303 26.2148 2.4419e-05 0.027489 0.121343 3.71892e-05 192 30. 0.075639 0.067869 19.9286 26.2148 1 2458811.6466782 397120241 323.796810215891 41.5872601032521 8.66098045548385 0.957647497144816 271.004643797366 67.3465223542452 4.05113532411478 1.05909721839924 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
 107 397 11 1 ZTF_g 1057168714115 0 3.3185 81.8873 6.35263 26.1417 9.28795e-05 0.0502878 -0.0651957 0.000174156 162 30. 0.097201 0.073172 19.886 26.1417 1 2458811.6687153 397120141 305.302943187954 40.7319149026608 8.33779022625324 1.07138041922088 289.595772936611 56.0220254430135 5.20413560244748 1.12560490659591 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 108 397 11 1 ZTF_g 1060108854115 0 3.3419 28.7278 7.98492 25.0313 0.000159571 0.0442026 -0.0481298 0.000399233 68 30. 0.104221 0.077832 18.5127 25.0313 1 2458814.6088542 397120141 69.1293960763749 46.3329339657771 1.65969299809652 1.02342286218558 77.8684326843499 64.407782916615 1.21713366783829 1.11610388864983 3.02124716304239 18.3890001296997 0.0540000014007092 3.33299994468689 0.331000000238419 2458286.943785 2458351.920660 0
 109 397 11 1 ZTF_r 1060167434115 0 2.9064 82.9167 11.2594 25.453 9.17159e-05 0.0497564 0.118545 0.000139422 163 30. 0.083889 0.078733 18.7007 25.453 1 2458814.6674306 397120241 -13.4770908828753 62.7790705418328 -0.238800964505778 0.956690542518909 -64.834491450138 93.671698643812 -0.696807642279401 1.08599255952634 2.76432555898864 18.0350002288818 0.0579999983310699 4.34100008010864 0.252000004053116 2458312.941296 2458364.863900 0
# ------------------------------END---------------------------------
